
3,250,12.588174819946289,12.55968189239502,18.039583444595337
3,500,13.27690863609314,14.437222719192505,28.280019760131836
3,1000,14.169654369354248,14.92153286933899,38.902467489242554
5,250,12.585567951202393,12.5797438621521,17.54748225212097
5,500,12.908889293670654,12.870025873184204,27.3581063747406
5,1000,13.607253313064575,15.338966369628906,38.63235926628113
10,250,12.636579275131226,12.107816457748413,17.710353136062622
10,500,12.345313549041748,13.141685485839844,27.44658589363098
10,1000,19.227419137954712,15.272011518478394,39.80250573158264
15,250,12.877396583557129,12.112055540084839,18.149667501449585
15,500,12.45470404624939,13.292110204696655,28.41441011428833
15,1000,17.025177717208862,16.28565216064453,38.6685004234314
