
3,250,15.73572854291417,0.013040585495675317,4.492614770459082
3,500,15.780971390552228,0.014504324683965402,1.1379906852960746
3,1000,15.96573519627412,0.017631403858948767,4.602461743180306
5,250,0.58187624750499,0.034491017964071856,2.2042315369261476
5,500,9.419720558882236,0.03321357285429141,1.0760079840319359
5,1000,0.5519760479041915,0.034570858283433134,0.912375249500998
10,250,17.085588822355287,0.020439121756487027,0.9376447105788425
10,500,15.45560878243513,0.020039920159680643,1.6957285429141717
10,1000,14.875229540918165,0.02031936127744511,1.5223353293413173
15,250,9.233799068529608,0.01868263473053892,1.8031137724550899
15,500,9.564737192282102,0.019640718562874252,4.907624750499001
15,1000,9.132441783100466,0.006613439787092482,3.7329341317365268
