
3,500,0.9015235900878906,nan,0.8928127884864807
3,1000,0.8964292407035828,nan,0.8843700289726257
5,500,0.9015187621116638,nan,0.8925738334655762
5,1000,0.8964292407035828,nan,0.8852909207344055
10,500,0.901522696018219,nan,0.8947108387947083
10,1000,0.8964291214942932,nan,0.8846179246902466
15,500,0.9015095233917236,nan,0.8918678164482117
15,1000,0.8963764309883118,nan,0.8852896094322205
