
3,500,2.052534818649292,nan,2.6778573989868164
3,1000,2.0483644008636475,nan,2.239753007888794
5,500,2.052023410797119,nan,2.169246196746826
5,1000,2.0484707355499268,nan,2.77681303024292
10,500,2.052469253540039,nan,8.601361274719238
10,1000,2.0484538078308105,nan,2.4335885047912598
15,500,2.0521914958953857,nan,2.3078196048736572
15,1000,2.048503875732422,nan,2.770510673522949
