Num samples,Rejection Rate MPPI,Rejection Rate GP,Rejection Rate BNN

100,0.15688622754491016,1.037924151696607,0.5189620758483035
250,0.1405189620758483,1.3607984031936127,0.7209580838323353
500,0.17125748502994012,0.782994011976048,1.0697804391217565
750,0.15276114437791086,1.0795475715236194,0.3526280771789754
1000,0.17668662674650695,2.004191616766467,0.8340918163672655
1250,0.1661956087824351,1.0694451097804392,0.3761117764471058
1500,0.14709248170326017,1.017884231536926,0.428183632734531
