
3,circle,0.9015235900878906,nan,0.8928127884864807
3,diagonal,0.6092387437820435,nan,0.6473484039306641
3,sine,1.3024886846542358,nan,1.2484323978424072
5,circle,0.8298596143722534,nan,0.820155918598175
5,diagonal,0.6100842952728271,nan,0.6477245092391968
5,sine,1.0542415380477905,nan,1.1358535289764404
10,circle,0.901522696018219,nan,0.8947108387947083
10,diagonal,0.6815833449363708,nan,0.6322863101959229
10,sine,1.3316458463668823,nan,1.3065376281738281
15,circle,0.9015095233917236,nan,0.8918678164482117
15,diagonal,0.6673551201820374,nan,0.6146427392959595
15,sine,1.341009259223938,nan,1.3036432266235352
