
3,circle,90.15235900878906,nan,89.28127884864807
3,diagonal,60.92387437820435,nan,64.73484039306641
3,sine,130.24886846542358,nan,124.84323978424072
5,circle,82.98596143722534,nan,82.0155918598175
5,diagonal,61.008429527282715,nan,64.77245092391968
5,sine,105.42415380477905,nan,113.58535289764404
10,circle,90.1522696018219,nan,89.47108387947083
10,diagonal,68.15833449363708,nan,63.228631019592285
10,sine,133.16458463668823,nan,130.6537628173828
15,circle,90.15095233917236,nan,89.18678164482117
15,diagonal,66.73551201820374,nan,61.46427392959595
15,sine,134.1009259223938,nan,130.36432266235352
